SNo,Project Name,Scheme Name,PI Details
180,Quieter Solutions for Smoke detector,HONEYWELL,"Prof. Venkatesham Balide Department of Mechanical & Aerospace Engineering, IITH"
181,Direct Metal Laser Sintering of C103 Refractory Alloy,DRDO,"Dr. Viswanath Chinthapenta Department of Mechanical & Aerospace Engineering, IITH"
182,Development of Self-Biased Magnetic Materials for Low-Loss Bias-Field-Free Passive Microwave Devices;,ARDB(DRDO),"Dr. Arabinda Haldar Department of Physics, IITH"
183,Control of Magnetic Microwave Properties Using External Electric Current,BRNS,"Dr. Arabinda Haldar Department of Physics, IITH"
184,Resolving Ion-To-Electron Scale Physics in Kinetic Alfven Wave Turbulence,IISc,"Dr. Kiritkumar Makwana Department of Physics, IITH"
185,Kinetic Scale Current Sheets and Wave interactions in Space Plasma Turbulence,SERB,"Dr. Kiritkumar Makwana Department of Physics, IITH"
186,"Towards a Unified theory of Dm, Neutrino Mass and Matter Antimatter Asymmetry of the Universe;",DAE-BRNS,Prof. Narendra Sahu
187,Development of Processes for SOI Wafer Dissolution and Glass Wafer through Holes towards the Realization of MEMS inertial Sensors,DRDO,"Prof. Prem Pal Head (PHY) , Department of Physics, IITH"
188,Physics at the Large Hadron Collider,CRG,"Dr. Priyotosh Bandyopadhyay Department of Physics, IITH"
189,Understanding Higher Gauge Symmetries at the LHC,MTR,"Dr. Priyotosh Bandyopadhyay Department of Physics, IITH"
190,"Explorations in Astrophysics Data mining, Astrostatistics, and Astroinformatics;",,"Dr. Shantanu Desai Department of Physics, IITH"
191,3D Imaging based Vein intrusion Guide System for Paediatric and Geriatric Healthcare,,"Dr. Vandana Sharma Department of Physics, IITH"
192,Wind turbine wake interactions with surface roughness heterogeneities: Large Eddy Simulation and analytical modelling studies,DST- SERB,"Dr. Niranjan S Ghaisas Department of Mechanical & Aerospace Engineering, IITH"
193,Petascale simulations of large wind farms sited on complex heterogeneous terrain,DST-National Supercomputing Mission,"Dr. Niranjan S Ghaisas Dr. Harish N Dixit Department of Mechanical & Aerospace Engineering, IITH"
194,Robust wind energy conversion system – when deep learning meets sustainable energy utilization,DST-National Supercomputing Mission,"Prof. Kishalay Mitra (Head-CH) Department of Chemical Engineering, IITH Dr. Soumya Jana Department of Electric Engineering, IITH"
195,Wind farm layout optimization under uncertainty using wind speed forecasting through probabilistic models and comparison with machine learning algorithms,"SPARC, MoE & UKIERI, UK - 2019 - 2021, collaboration with University of Exeter, UK (Richard Everson & Jonathan Fieldsend)","Prof. Kishalay Mitra(Head-CH) , Department of Chemical Engineering, IITH Prof. Raja Banerjee Derpartment of Mechanical & Aerospace Engineering ,IITH"
196,Cool infrastructures: Life with Heat in the off-Grid City,UCUE,"Dr. Aalok Dinkar Khandekar Department of Liberal Arts Climate Change, IITH"
197,"Assessment of the Actual and Potential Contributions of Smart City Projects to Climate Resilience in Selected Asia Pacific Cities, funded by Asia Pacific Network (APN) for Global Research Change (2019-2020)","Ayyoob Sharifi et al, Hiroshima University, Japan.","Dr. Aalok Dinkar Khandekar Department of Liberal Arts Climate Change, IITH"
198,"Pathways in Air Pollution Governance in Indian Cities: From Education to Science to Governance funded by Azim Premji Foundation, India (2016-2019).","Kim Fortun, University of California, Irvine, USA.","Dr. Aalok Dinkar Khandekar Department of Liberal Arts Climate Change, IITH"
199,"Understanding space-time variability of climate extremes for societal resiliency in Indonesia and India, funded by Asia-Pacific Network (APN) for Global Change Research (2019 -2020","Mas Yanto, Jenderal Soedirman University,Purwokerto, Indonesia, and Balaji Rajagopalan, University of Colorado at Boulder, USA.","Dr. Satish Regonda Department of Civil Engineering & Department of Climate Change , IITH"
200,"Smart Cities Development for Emerging Countries by Multimodal Transport System Based on Sensing, Network and Big Data Analysis of Regional Transportation.","Japan Science and Technology Agency (JST) and the Japan International Cooperation Agency (JICA), (01 April 2017 to 31 March 2022).","Dr. Digivijay S Pawar Department of Civil Engineering & Engineering Science ,IITH"
